Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Amyotrophic lateral sclerosis	35/364	9.998593e-01	9.999962e-01	0	0	5.532116e-01	7.782696e-05	GRIA2;NUP205;TOMM40;PSMD14;DNAH8;DNAH5;DNAH6;COX7A1;DNALI1;TUBA1C;KIF5C;PSMD2;KIF5A;PSMD1;CYC1;PRPH;DNAH11;SEC13;NUP210;DNAH17;GPX3;TUBB;NRG1;NRG2;COX6C;GRIN2B;TUBB4A;PSMA5;TUBB2B;CAT;CYCS;BAX;VDAC1;HAP1;PFN1
KEGG_2021_Human	RNA degradation	3/79	9.998671e-01	9.999962e-01	0	0	2.063392e-01	2.741912e-05	CNOT9;ENO4;HSPD1
KEGG_2021_Human	Ubiquitin mediated proteolysis	8/140	9.999435e-01	9.999962e-01	0	0	3.162369e-01	1.788008e-05	CDC20;SOCS1;UBE2C;UBE2S;FBXO2;UBE2N;SAE1;BIRC3
KEGG_2021_Human	Oxidative phosphorylation	6/133	9.999879e-01	9.999962e-01	0	0	2.464350e-01	2.982913e-06	ATP6V0B;CYC1;COX6C;ATP6V0D2;COX7A1;ATP6V1B1
KEGG_2021_Human	Herpes simplex virus 1 infection	46/498	9.999908e-01	9.999962e-01	0	0	5.271011e-01	4.831043e-06	CGAS;FASLG;IFIH1;HLA-DMB;ZNF707;CASP8;IRAK1;ZNF83;CCL5;ZNF726;EIF4EBP1;CCL2;IL12B;ZNF667;BAK1;HLA-DQA2;IKBKE;HLA-DOB;ZNF267;HLA-DPA1;ZNF101;ZNF662;ZNF19;SYK;STAT1;ZFP69B;TAP1;PILRA;POU2F2;SRPK1;ZNF93;IFNG;OAS1;OAS2;OAS3;HLA-DPB1;IRF7;LTA;HLA-DRA;CYCS;BAX;ZNF556;CALR;ZNF214;MYD88;BIRC3
KEGG_2021_Human	Olfactory transduction	9/440	9.999941e-01	9.999962e-01	0	0	1.070374e-01	6.320430e-07	CAMK2B;OR4D1;RGS2;PDE1C;GNG7;PDE2A;CAMK2A;OR2A42;OR2B6
KEGG_2021_Human	RNA transport	8/186	9.999953e-01	9.999962e-01	0	0	2.338655e-01	1.100551e-06	CYFIP2;NUP205;SEC13;NUP210;XPOT;XPO5;EIF4EBP1;TACC3
KEGG_2021_Human	Ribosome	3/158	9.999956e-01	9.999962e-01	0	0	1.006948e-01	4.392047e-07	MRPS12;MRPL15;MRPL13
KEGG_2021_Human	Spliceosome	3/150	9.999957e-01	9.999962e-01	0	0	1.062258e-01	4.557693e-07	HSPA8;SNRPG;TXNL4A
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	1/108	9.999961e-01	9.999962e-01	0	0	4.873185e-02	1.876581e-07	FBLL1
KEGG_2021_Human	mRNA surveillance pathway	1/98	9.999962e-01	9.999962e-01	0	0	5.378796e-02	2.018996e-07	PPP2R2C
